n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,max_leaf_nodes,ccp_alpha,train_acc,val_acc,fit_seconds,completed_at,grid_index,grid_total
100,,sqrt,2,2,256.0,0.0,0.86859375,0.54125,0.525,2026-05-18T12:53:33.380505,223,1296
100,,sqrt,2,1,256.0,0.0,0.86578125,0.54125,0.537,2026-05-18T12:53:31.008900,219,1296
400,20.0,log2,2,4,256.0,0.0,0.8646875,0.54125,0.87,2026-05-18T15:22:58.424457,1127,1296
400,20.0,log2,2,4,256.0,0.0001,0.8646875,0.54125,0.869,2026-05-18T15:22:59.375596,1128,1296
100,,,5,4,,0.0,0.9871875,0.54125,12.807,2026-05-18T13:01:42.465548,309,1296
100,,,2,4,,0.0,0.9871875,0.54125,12.805,2026-05-18T12:55:57.461955,297,1296
100,,sqrt,2,2,256.0,0.0001,0.86859375,0.54125,0.519,2026-05-18T12:53:33.926717,224,1296
100,,sqrt,2,1,256.0,0.0001,0.86578125,0.54125,0.525,2026-05-18T12:53:31.560440,220,1296
300,10.0,sqrt,2,2,,0.0001,0.94203125,0.54125,1.437,2026-05-18T13:49:20.894514,654,1296
300,10.0,log2,10,2,,0.0001,0.9021875,0.54125,0.648,2026-05-18T13:50:26.059205,714,1296
300,10.0,log2,10,2,,0.0,0.90234375,0.54125,0.655,2026-05-18T13:50:25.349231,713,1296
300,10.0,,5,4,,0.0,0.92171875,0.54125,30.893,2026-05-18T14:01:29.167788,741,1296
300,10.0,,2,4,,0.0,0.92171875,0.54125,30.843,2026-05-18T13:55:13.796413,729,1296
100,20.0,,2,1,,0.0,0.99984375,0.54125,21.426,2026-05-18T12:42:20.494272,181,1296
400,20.0,log2,5,4,256.0,0.0001,0.8646875,0.54125,0.876,2026-05-18T15:23:11.816095,1140,1296
400,20.0,log2,5,4,256.0,0.0,0.8646875,0.54125,0.866,2026-05-18T15:23:10.857770,1139,1296
100,20.0,,2,4,,0.0001,0.98625,0.54125,19.574,2026-05-18T12:45:19.273683,190,1296
400,10.0,,10,1,,0.0,0.92640625,0.54125,41.974,2026-05-18T15:13:54.569311,1069,1296
400,10.0,,10,1,,0.0001,0.92640625,0.54125,41.76,2026-05-18T15:14:36.412235,1070,1296
200,10.0,,10,4,,0.0001,0.9115625,0.54125,20.68,2026-05-18T13:17:41.167898,430,1296
400,10.0,sqrt,10,1,,0.0001,0.916875,0.54125,1.888,2026-05-18T14:55:42.451187,998,1296
400,10.0,sqrt,10,1,,0.0,0.916875,0.54125,1.886,2026-05-18T14:55:40.481532,997,1296
300,20.0,,5,4,,0.0001,0.9875,0.54125,35.702,2026-05-18T14:23:53.386937,850,1296
100,10.0,log2,2,2,256.0,0.0,0.8490625,0.54125,0.529,2026-05-18T12:30:09.096701,43,1296
100,10.0,log2,2,2,256.0,0.0001,0.8490625,0.54125,0.549,2026-05-18T12:30:09.787649,44,1296
400,,,5,4,256.0,0.0,0.9084375,0.54125,42.994,2026-05-18T16:11:52.877306,1283,1296
400,,,5,4,256.0,0.0001,0.9084375,0.54125,42.87,2026-05-18T16:12:35.831037,1284,1296
400,,,2,4,256.0,0.0,0.9084375,0.54125,43.15,2026-05-18T16:02:24.418542,1271,1296
400,,,2,4,256.0,0.0001,0.9084375,0.54125,43.14,2026-05-18T16:03:07.641848,1272,1296
100,10.0,log2,2,1,256.0,0.0001,0.84609375,0.54,0.571,2026-05-18T12:30:06.993760,40,1296
100,10.0,log2,2,1,256.0,0.0,0.84609375,0.54,0.536,2026-05-18T12:30:06.267197,39,1296
300,20.0,,5,1,256.0,0.0,0.90796875,0.54,33.442,2026-05-18T14:19:44.184359,843,1296
100,10.0,sqrt,5,1,,0.0001,0.94,0.54,0.861,2026-05-18T12:29:41.115529,14,1296
300,20.0,,5,1,256.0,0.0001,0.90796875,0.54,33.621,2026-05-18T14:20:17.866430,844,1296
300,20.0,,5,2,256.0,0.0,0.90796875,0.54,33.212,2026-05-18T14:22:08.651170,847,1296
300,20.0,,5,2,256.0,0.0001,0.90796875,0.54,33.236,2026-05-18T14:22:41.948377,848,1296
100,,sqrt,2,4,256.0,0.0001,0.8653125,0.54,0.514,2026-05-18T12:53:36.177121,228,1296
300,20.0,,2,2,,0.0001,0.99921875,0.54,38.38,2026-05-18T14:14:27.195138,834,1296
300,20.0,,2,2,256.0,0.0,0.9075,0.54,33.221,2026-05-18T14:15:00.477304,835,1296
300,20.0,,2,2,256.0,0.0001,0.9075,0.54,33.42,2026-05-18T14:15:33.959467,836,1296
300,10.0,,10,1,256.0,0.0,0.89984375,0.54,31.095,2026-05-18T14:04:35.340024,747,1296
300,20.0,,2,1,256.0,0.0001,0.90765625,0.54,33.632,2026-05-18T14:13:10.129039,832,1296
300,10.0,,10,2,256.0,0.0001,0.9,0.54,31.241,2026-05-18T14:07:12.304486,752,1296
300,10.0,,10,2,256.0,0.0,0.9,0.54,30.943,2026-05-18T14:06:41.002734,751,1296
300,10.0,,10,1,256.0,0.0001,0.89984375,0.54,31.235,2026-05-18T14:05:06.636123,748,1296
100,,sqrt,2,4,256.0,0.0,0.8653125,0.54,0.506,2026-05-18T12:53:35.636225,227,1296
200,20.0,sqrt,10,4,256.0,0.0001,0.8709375,0.54,0.986,2026-05-18T13:19:03.049638,468,1296
200,10.0,,10,4,,0.0,0.91234375,0.54,20.617,2026-05-18T13:17:20.439651,429,1296
100,,sqrt,5,4,256.0,0.0,0.8653125,0.54,0.512,2026-05-18T12:53:42.709972,239,1296
200,,sqrt,2,2,256.0,0.0001,0.8765625,0.54,0.996,2026-05-18T13:33:54.709845,548,1296
100,,sqrt,5,4,256.0,0.0001,0.8653125,0.54,0.536,2026-05-18T12:53:43.273067,240,1296
200,,sqrt,2,2,256.0,0.0,0.8765625,0.54,0.999,2026-05-18T13:33:53.664591,547,1296
200,20.0,,5,4,256.0,0.0001,0.90625,0.54,21.702,2026-05-18T13:29:00.237155,528,1296
200,20.0,sqrt,10,4,256.0,0.0,0.8709375,0.54,0.988,2026-05-18T13:19:02.015068,467,1296
400,10.0,,2,2,,0.0001,0.943125,0.54,41.966,2026-05-18T15:00:48.033396,1050,1296
200,20.0,sqrt,2,2,256.0,0.0001,0.8765625,0.54,1.02,2026-05-18T13:18:31.914009,440,1296
200,20.0,,2,4,256.0,0.0001,0.90625,0.54,21.878,2026-05-18T13:24:12.119127,516,1296
400,10.0,,2,2,,0.0,0.94375,0.54,42.25,2026-05-18T15:00:05.985003,1049,1296
200,20.0,sqrt,2,2,256.0,0.0,0.8765625,0.54,1.006,2026-05-18T13:18:30.845415,439,1296
200,,sqrt,10,4,256.0,0.0001,0.8709375,0.54,0.978,2026-05-18T13:34:25.868897,576,1296
200,,sqrt,10,4,256.0,0.0,0.8709375,0.54,0.992,2026-05-18T13:34:24.841425,575,1296
100,,,10,2,,0.0,0.9928125,0.54,13.752,2026-05-18T13:03:23.797404,317,1296
300,,,5,1,256.0,0.0,0.90796875,0.54,33.785,2026-05-18T14:42:33.913632,951,1296
200,,,2,4,256.0,0.0001,0.90625,0.54,21.852,2026-05-18T13:39:35.567278,624,1296
200,,,5,4,256.0,0.0,0.90625,0.54,21.803,2026-05-18T13:44:03.324273,635,1296
200,,,2,4,256.0,0.0,0.90625,0.54,21.945,2026-05-18T13:39:13.664718,623,1296
300,,,2,1,256.0,0.0,0.90765625,0.54,33.495,2026-05-18T14:35:23.784255,939,1296
100,10.0,sqrt,10,4,,0.0,0.8978125,0.54,0.819,2026-05-18T12:30:01.001197,33,1296
300,,,2,1,256.0,0.0001,0.90765625,0.54,33.614,2026-05-18T14:35:57.459753,940,1296
200,20.0,,2,1,,0.0001,0.99984375,0.54,26.896,2026-05-18T13:20:16.505167,506,1296
200,20.0,,2,4,256.0,0.0,0.90625,0.54,22.037,2026-05-18T13:23:50.192052,515,1296
300,20.0,,2,1,,0.0001,0.99984375,0.54,39.905,2026-05-18T14:12:02.686396,830,1296
300,20.0,,2,1,,0.0,0.99984375,0.54,39.981,2026-05-18T14:11:22.718378,829,1296
300,20.0,,2,1,256.0,0.0,0.90765625,0.54,33.689,2026-05-18T14:12:36.436718,831,1296
200,20.0,,2,1,,0.0,0.99984375,0.54,27.066,2026-05-18T13:19:49.557426,505,1296
300,10.0,,2,2,,0.0,0.94375,0.54,31.574,2026-05-18T13:53:08.487933,725,1296
300,10.0,,2,2,,0.0001,0.9434375,0.54,31.576,2026-05-18T13:53:40.124981,726,1296
200,,,5,4,256.0,0.0001,0.90625,0.54,22.104,2026-05-18T13:44:25.478508,636,1296
200,10.0,,2,2,,0.0001,0.94375,0.54,21.43,2026-05-18T13:07:51.881453,402,1296
100,,,10,2,,0.0001,0.9928125,0.54,13.439,2026-05-18T13:03:37.264159,318,1296
100,,,2,2,,0.0001,0.999375,0.54,13.707,2026-05-18T12:55:20.973584,294,1296
300,,,5,2,256.0,0.0001,0.90796875,0.54,33.203,2026-05-18T14:45:31.674369,956,1296
300,10.0,sqrt,10,4,,0.0001,0.90390625,0.54,1.386,2026-05-18T13:50:01.947964,682,1296
300,,,5,2,256.0,0.0,0.90796875,0.54,33.467,2026-05-18T14:44:58.409493,955,1296
300,,,5,1,256.0,0.0001,0.90796875,0.54,33.478,2026-05-18T14:43:07.452682,952,1296
200,20.0,,5,4,256.0,0.0,0.90625,0.54,21.805,2026-05-18T13:28:38.485669,527,1296
200,10.0,,5,1,,0.0001,0.9434375,0.53875,21.603,2026-05-18T13:10:40.065030,410,1296
300,10.0,,2,2,256.0,0.0001,0.89953125,0.53875,31.301,2026-05-18T13:54:42.892657,728,1296
100,,,2,4,,0.0001,0.9865625,0.53875,12.804,2026-05-18T12:56:10.294178,298,1296
100,20.0,,10,4,,0.0001,0.98015625,0.53875,16.027,2026-05-18T12:53:06.351045,214,1296
200,10.0,,5,1,,0.0,0.9434375,0.53875,21.492,2026-05-18T13:10:18.412156,409,1296
300,10.0,,2,1,256.0,0.0,0.89921875,0.53875,31.342,2026-05-18T13:52:05.151656,723,1296
100,10.0,sqrt,2,4,256.0,0.0,0.8571875,0.53875,0.822,2026-05-18T12:29:38.076074,11,1296
100,10.0,log2,5,2,256.0,0.0001,0.85203125,0.53875,0.648,2026-05-18T12:30:18.314152,56,1296
100,10.0,log2,5,2,256.0,0.0,0.85203125,0.53875,0.513,2026-05-18T12:30:17.515613,55,1296
300,10.0,,2,2,256.0,0.0,0.89953125,0.53875,31.345,2026-05-18T13:54:11.530875,727,1296
100,20.0,sqrt,5,4,256.0,0.0001,0.8653125,0.53875,0.937,2026-05-18T12:41:18.892550,132,1296
300,10.0,,2,1,256.0,0.0001,0.89921875,0.53875,31.642,2026-05-18T13:52:36.853950,724,1296
100,20.0,sqrt,5,4,256.0,0.0,0.8653125,0.53875,0.857,2026-05-18T12:41:17.808858,131,1296
100,10.0,,2,1,,0.0001,0.94828125,0.53875,17.169,2026-05-18T12:31:04.695158,74,1296
100,10.0,,2,1,,0.0,0.94828125,0.53875,17.666,2026-05-18T12:30:47.363124,73,1296
100,,,10,4,,0.0,0.9815625,0.53875,12.712,2026-05-18T13:04:13.402492,321,1296
100,,,2,2,,0.0,0.999375,0.53875,13.747,2026-05-18T12:55:07.238870,293,1296
200,10.0,,2,1,,0.0,0.95265625,0.53875,21.658,2026-05-18T13:06:04.852381,397,1296
100,10.0,sqrt,10,4,,0.0001,0.89609375,0.53875,0.917,2026-05-18T12:30:02.079329,34,1296
100,20.0,sqrt,2,4,256.0,0.0,0.8653125,0.53875,0.854,2026-05-18T12:41:04.206979,119,1296
100,20.0,sqrt,2,4,256.0,0.0001,0.8653125,0.53875,0.892,2026-05-18T12:41:05.239975,120,1296
100,,,5,4,,0.0001,0.9865625,0.53875,12.79,2026-05-18T13:01:55.310694,310,1296
300,,,2,2,256.0,0.0001,0.9075,0.53875,33.388,2026-05-18T14:38:22.057735,944,1296
400,10.0,,2,1,,0.0,0.9540625,0.53875,42.23,2026-05-18T14:57:17.639770,1045,1296
400,10.0,,5,1,,0.0001,0.9446875,0.53875,41.961,2026-05-18T15:06:18.716681,1058,1296
400,10.0,,2,1,,0.0001,0.9540625,0.53875,42.317,2026-05-18T14:58:00.040015,1046,1296
100,10.0,sqrt,5,4,256.0,0.0001,0.8571875,0.53875,0.879,2026-05-18T12:29:51.705538,24,1296
300,20.0,,2,2,,0.0,0.99921875,0.53875,38.564,2026-05-18T14:13:48.753445,833,1296
400,10.0,,5,1,,0.0,0.9446875,0.53875,42.188,2026-05-18T15:05:36.673084,1057,1296
100,10.0,sqrt,2,4,256.0,0.0001,0.8571875,0.53875,0.862,2026-05-18T12:29:39.088103,12,1296
100,10.0,sqrt,5,4,256.0,0.0,0.8571875,0.53875,0.906,2026-05-18T12:29:50.673927,23,1296
200,10.0,,2,2,,0.0,0.94375,0.53875,21.391,2026-05-18T13:07:30.403207,401,1296
300,,,2,2,256.0,0.0,0.9075,0.53875,33.378,2026-05-18T14:37:48.608040,943,1296
200,10.0,,2,1,,0.0001,0.95265625,0.53875,21.471,2026-05-18T13:06:26.372888,398,1296
300,20.0,,10,1,256.0,0.0001,0.90734375,0.5375,33.533,2026-05-18T14:27:23.272864,856,1296
300,20.0,,10,2,256.0,0.0001,0.90734375,0.5375,33.067,2026-05-18T14:29:45.182855,860,1296
300,20.0,,10,2,256.0,0.0,0.90734375,0.5375,33.136,2026-05-18T14:29:12.055046,859,1296
300,10.0,,2,1,,0.0,0.95375,0.5375,31.555,2026-05-18T13:51:01.860284,721,1296
300,10.0,,2,1,,0.0001,0.95375,0.5375,31.828,2026-05-18T13:51:33.748623,722,1296
300,,,10,2,256.0,0.0001,0.90734375,0.5375,32.793,2026-05-18T14:52:35.081430,968,1296
300,,,10,2,256.0,0.0,0.90734375,0.5375,33.154,2026-05-18T14:52:02.227293,967,1296
300,,,10,1,256.0,0.0001,0.90734375,0.5375,33.255,2026-05-18T14:50:13.368976,964,1296
300,10.0,,5,1,,0.0001,0.9446875,0.5375,31.709,2026-05-18T13:57:49.475085,734,1296
300,10.0,,5,1,,0.0,0.9446875,0.5375,31.862,2026-05-18T13:57:17.706168,733,1296
100,20.0,,10,4,,0.0,0.98140625,0.5375,19.263,2026-05-18T12:52:50.293578,213,1296
300,10.0,,10,1,,0.0001,0.92515625,0.5375,31.409,2026-05-18T14:04:04.184370,746,1296
300,10.0,sqrt,10,1,,0.0,0.91890625,0.5375,1.426,2026-05-18T13:49:48.756241,673,1296
200,10.0,,10,2,256.0,0.0001,0.8975,0.5375,20.885,2026-05-18T13:16:59.773272,428,1296
300,10.0,,10,1,,0.0,0.92515625,0.5375,31.684,2026-05-18T14:03:32.714644,745,1296
200,10.0,,10,2,256.0,0.0,0.8975,0.5375,21.219,2026-05-18T13:16:38.839163,427,1296
300,20.0,,10,1,256.0,0.0,0.90734375,0.5375,33.325,2026-05-18T14:26:49.679109,855,1296
100,10.0,sqrt,2,2,,0.0,0.9375,0.5375,0.918,2026-05-18T12:29:31.684910,5,1296
100,10.0,log2,2,1,,0.0001,0.93984375,0.5375,0.665,2026-05-18T12:30:05.585488,38,1296
200,10.0,sqrt,2,2,,0.0001,0.94140625,0.5375,0.971,2026-05-18T13:04:55.214392,330,1296
100,,,10,4,,0.0001,0.98,0.5375,12.616,2026-05-18T13:04:26.046145,322,1296
300,10.0,sqrt,10,1,,0.0001,0.91875,0.5375,1.437,2026-05-18T13:49:50.253058,674,1296
200,10.0,sqrt,2,2,,0.0,0.9425,0.5375,0.974,2026-05-18T13:04:54.194708,329,1296
400,10.0,,10,4,,0.0,0.914375,0.5375,41.065,2026-05-18T15:19:26.289043,1077,1296
400,10.0,,10,4,,0.0001,0.914375,0.5375,40.931,2026-05-18T15:20:07.303023,1078,1296
300,,,10,1,256.0,0.0,0.90734375,0.5375,33.34,2026-05-18T14:49:40.052409,963,1296
200,10.0,,2,4,,0.0001,0.92046875,0.5375,20.772,2026-05-18T13:09:15.619099,406,1296
100,10.0,log2,2,1,,0.0,0.93984375,0.5375,0.51,2026-05-18T12:30:04.785106,37,1296
200,10.0,,10,1,256.0,0.0001,0.8965625,0.5375,21.058,2026-05-18T13:15:35.338122,424,1296
100,10.0,,2,4,,0.0001,0.9153125,0.5375,17.039,2026-05-18T12:33:23.367193,82,1296
100,10.0,,2,4,,0.0,0.91625,0.5375,17.067,2026-05-18T12:33:06.171091,81,1296
100,10.0,,2,2,,0.0,0.94015625,0.5375,16.967,2026-05-18T12:31:56.642708,77,1296
200,10.0,,10,1,256.0,0.0,0.8965625,0.5375,20.948,2026-05-18T13:15:14.230889,423,1296
200,10.0,,5,4,,0.0001,0.92046875,0.5375,20.787,2026-05-18T13:13:29.142872,418,1296
100,10.0,,10,4,,0.0,0.908125,0.5375,17.099,2026-05-18T12:40:01.110361,105,1296
100,10.0,,5,4,,0.0,0.91625,0.5375,17.13,2026-05-18T12:36:34.105883,93,1296
100,10.0,,5,4,,0.0001,0.9153125,0.5375,16.917,2026-05-18T12:36:51.182142,94,1296
200,,,2,1,,0.0,0.99984375,0.53625,27.492,2026-05-18T13:35:12.905744,613,1296
100,,log2,5,4,256.0,0.0,0.85625,0.53625,0.24,2026-05-18T12:53:56.970815,275,1296
100,10.0,log2,2,2,,0.0001,0.9271875,0.53625,0.534,2026-05-18T12:30:08.423785,42,1296
100,20.0,log2,5,4,256.0,0.0,0.85625,0.53625,0.514,2026-05-18T12:41:49.218111,167,1296
100,20.0,log2,5,4,256.0,0.0001,0.85625,0.53625,0.601,2026-05-18T12:41:49.979185,168,1296
100,10.0,sqrt,2,2,,0.0001,0.9371875,0.53625,0.907,2026-05-18T12:29:32.745331,6,1296
100,20.0,log2,2,4,256.0,0.0001,0.85625,0.53625,0.563,2026-05-18T12:41:41.512300,156,1296
100,10.0,log2,2,2,,0.0,0.92796875,0.53625,0.603,2026-05-18T12:30:07.741086,41,1296
100,20.0,log2,2,4,256.0,0.0,0.85625,0.53625,0.558,2026-05-18T12:41:40.786797,155,1296
100,,log2,2,4,256.0,0.0,0.85625,0.53625,0.238,2026-05-18T12:53:53.533067,263,1296
100,,log2,2,4,256.0,0.0001,0.85625,0.53625,0.241,2026-05-18T12:53:53.800916,264,1296
400,10.0,,2,1,256.0,0.0001,0.9003125,0.53625,41.662,2026-05-18T14:59:23.652336,1048,1296
400,10.0,,2,1,256.0,0.0,0.9003125,0.53625,41.785,2026-05-18T14:58:41.907782,1047,1296
300,10.0,,10,4,256.0,0.0001,0.8990625,0.53625,30.401,2026-05-18T14:09:15.190156,756,1296
300,10.0,,10,4,256.0,0.0,0.8990625,0.53625,30.652,2026-05-18T14:08:44.728292,755,1296
200,,,2,1,,0.0001,0.99984375,0.53625,27.309,2026-05-18T13:35:40.267341,614,1296
100,20.0,sqrt,5,1,,0.0,0.99984375,0.53625,1.048,2026-05-18T12:41:06.449131,121,1296
400,10.0,,10,1,256.0,0.0001,0.89890625,0.53625,41.638,2026-05-18T15:15:59.574641,1072,1296
100,,log2,5,4,256.0,0.0001,0.85625,0.53625,0.249,2026-05-18T12:53:57.247264,276,1296
400,10.0,,10,2,256.0,0.0001,0.899375,0.53625,41.09,2026-05-18T15:18:45.140965,1076,1296
400,10.0,,10,2,256.0,0.0,0.899375,0.53625,41.103,2026-05-18T15:18:03.968740,1075,1296
100,10.0,,2,2,,0.0001,0.94015625,0.53625,17.344,2026-05-18T12:32:14.141126,78,1296
400,10.0,,10,1,256.0,0.0,0.89890625,0.53625,41.359,2026-05-18T15:15:17.853980,1071,1296
100,20.0,sqrt,2,2,,0.0,0.99953125,0.535,1.133,2026-05-18T12:40:57.555130,113,1296
100,10.0,,10,2,,0.0,0.9175,0.535,17.152,2026-05-18T12:38:52.166719,101,1296
300,10.0,,2,4,256.0,0.0001,0.9009375,0.535,30.499,2026-05-18T13:56:45.784197,732,1296
100,20.0,,10,1,256.0,0.0001,0.9025,0.535,18.124,2026-05-18T12:51:12.577505,208,1296
300,10.0,,2,4,256.0,0.0,0.9009375,0.535,30.612,2026-05-18T13:56:15.224411,731,1296
200,10.0,,2,1,256.0,0.0001,0.89625,0.535,21.242,2026-05-18T13:07:08.962839,400,1296
200,10.0,,2,2,256.0,0.0,0.89671875,0.535,21.032,2026-05-18T13:08:12.961936,403,1296
200,10.0,,2,4,,0.0,0.92140625,0.535,20.716,2026-05-18T13:08:54.798076,405,1296
200,10.0,,2,2,256.0,0.0001,0.89671875,0.535,21.022,2026-05-18T13:08:34.033147,404,1296
300,10.0,,5,4,256.0,0.0,0.9009375,0.535,30.457,2026-05-18T14:02:30.320563,743,1296
400,10.0,,2,2,256.0,0.0001,0.9003125,0.535,41.555,2026-05-18T15:02:11.151014,1052,1296
400,10.0,,5,4,,0.0,0.92296875,0.535,41.051,2026-05-18T15:11:10.337993,1065,1296
100,20.0,,10,1,256.0,0.0,0.9025,0.535,18.591,2026-05-18T12:50:54.296895,207,1296
300,10.0,,5,4,256.0,0.0001,0.9009375,0.535,30.588,2026-05-18T14:03:00.969580,744,1296
400,10.0,,2,2,256.0,0.0,0.9003125,0.535,41.398,2026-05-18T15:01:29.513154,1051,1296
400,10.0,,2,4,,0.0,0.92296875,0.535,40.771,2026-05-18T15:02:52.004172,1053,1296
100,20.0,sqrt,5,1,,0.0001,0.99984375,0.535,1.047,2026-05-18T12:41:07.661089,122,1296
200,10.0,,5,4,,0.0,0.92140625,0.535,20.85,2026-05-18T13:13:08.307263,417,1296
100,,,10,1,256.0,0.0001,0.9025,0.535,11.795,2026-05-18T13:03:10.017571,316,1296
100,,,10,1,256.0,0.0,0.9025,0.535,11.802,2026-05-18T13:02:58.194346,315,1296
400,10.0,,10,4,256.0,0.0001,0.89828125,0.535,40.462,2026-05-18T15:21:28.798241,1080,1296
400,10.0,,10,4,256.0,0.0,0.8984375,0.535,40.868,2026-05-18T15:20:48.253501,1079,1296
100,20.0,sqrt,2,2,,0.0001,0.99921875,0.535,1.022,2026-05-18T12:40:58.746015,114,1296
100,10.0,,10,2,,0.0001,0.9175,0.535,17.023,2026-05-18T12:39:09.355877,102,1296
100,10.0,,10,4,,0.0001,0.9065625,0.535,16.524,2026-05-18T12:40:17.783544,106,1296
200,10.0,,2,1,256.0,0.0,0.89625,0.535,21.25,2026-05-18T13:06:47.671749,399,1296
400,10.0,,10,2,,0.0,0.92328125,0.535,41.506,2026-05-18T15:16:41.163054,1073,1296
400,10.0,,10,2,,0.0001,0.92328125,0.535,41.537,2026-05-18T15:17:22.783005,1074,1296
100,10.0,log2,2,4,,0.0001,0.89046875,0.53375,0.554,2026-05-18T12:30:11.193226,46,1296
100,10.0,,5,2,,0.0001,0.9371875,0.53375,17.274,2026-05-18T12:35:42.363409,90,1296
100,10.0,,5,2,,0.0,0.93703125,0.53375,17.325,2026-05-18T12:35:24.926241,89,1296
100,10.0,log2,2,4,,0.0,0.89140625,0.53375,0.55,2026-05-18T12:30:10.483596,45,1296
100,10.0,log2,5,4,,0.0001,0.89046875,0.53375,0.51,2026-05-18T12:30:19.617970,58,1296
100,10.0,log2,5,4,,0.0,0.89140625,0.53375,0.496,2026-05-18T12:30:18.955026,57,1296
300,20.0,,10,4,256.0,0.0,0.90734375,0.53375,32.724,2026-05-18T14:31:29.369259,863,1296
300,20.0,,10,4,256.0,0.0001,0.90734375,0.53375,32.294,2026-05-18T14:32:01.724873,864,1296
300,20.0,,5,4,256.0,0.0,0.90765625,0.53375,32.488,2026-05-18T14:24:25.935716,851,1296
300,20.0,,5,4,256.0,0.0001,0.90765625,0.53375,32.461,2026-05-18T14:24:58.491359,852,1296
100,10.0,sqrt,10,1,,0.0,0.915625,0.53375,0.836,2026-05-18T12:29:52.677409,25,1296
300,20.0,,2,4,256.0,0.0,0.90765625,0.53375,32.495,2026-05-18T14:17:18.181061,839,1296
300,20.0,,2,4,256.0,0.0001,0.90765625,0.53375,32.538,2026-05-18T14:17:50.780178,840,1296
400,10.0,,5,2,256.0,0.0,0.90015625,0.53375,41.989,2026-05-18T15:09:47.704704,1063,1296
300,,,10,4,256.0,0.0,0.90734375,0.53375,32.424,2026-05-18T14:54:19.193897,971,1296
300,,,10,4,256.0,0.0001,0.90734375,0.53375,32.496,2026-05-18T14:54:51.752213,972,1296
100,,,10,2,256.0,0.0,0.9028125,0.53375,11.644,2026-05-18T13:03:48.935720,319,1296
100,,,10,2,256.0,0.0001,0.9028125,0.53375,11.699,2026-05-18T13:04:00.662728,320,1296
100,10.0,sqrt,10,1,,0.0001,0.91546875,0.53375,0.918,2026-05-18T12:29:53.758748,26,1296
300,,,2,4,256.0,0.0001,0.90765625,0.53375,32.168,2026-05-18T14:40:39.538715,948,1296
400,10.0,,5,4,,0.0001,0.92203125,0.53375,40.854,2026-05-18T15:11:51.274596,1066,1296
400,10.0,,5,1,256.0,0.0001,0.89984375,0.53375,41.513,2026-05-18T15:07:41.911094,1060,1296
100,20.0,,10,2,256.0,0.0001,0.9028125,0.53375,17.849,2026-05-18T12:52:30.885175,212,1296
100,20.0,,10,2,256.0,0.0,0.9028125,0.53375,18.46,2026-05-18T12:52:12.905531,211,1296
300,10.0,,5,2,,0.0,0.94109375,0.53375,31.444,2026-05-18T13:59:24.225075,737,1296
400,10.0,,5,2,256.0,0.0001,0.90015625,0.53375,41.417,2026-05-18T15:10:29.204321,1064,1296
400,10.0,,2,4,,0.0001,0.92203125,0.53375,40.986,2026-05-18T15:03:33.073055,1054,1296
300,10.0,,5,2,,0.0001,0.94109375,0.53375,31.539,2026-05-18T13:59:55.824476,738,1296
400,10.0,,5,1,256.0,0.0,0.89984375,0.53375,41.515,2026-05-18T15:07:00.314765,1059,1296
300,,,5,4,256.0,0.0001,0.90765625,0.53375,32.413,2026-05-18T14:47:48.333997,960,1296
300,,,2,4,256.0,0.0,0.90765625,0.53375,32.944,2026-05-18T14:40:07.309131,947,1296
300,,,5,4,256.0,0.0,0.90765625,0.53375,32.315,2026-05-18T14:47:15.859008,959,1296
300,10.0,,5,2,256.0,0.0,0.8996875,0.5325,31.209,2026-05-18T14:00:27.094577,739,1296
300,10.0,,5,2,256.0,0.0001,0.8996875,0.5325,31.059,2026-05-18T14:00:58.213394,740,1296
400,10.0,,5,2,,0.0001,0.940625,0.5325,41.639,2026-05-18T15:09:05.633393,1062,1296
400,10.0,,5,2,,0.0,0.940625,0.5325,41.917,2026-05-18T15:08:23.911684,1061,1296
300,10.0,,5,1,256.0,0.0001,0.89953125,0.5325,31.627,2026-05-18T13:58:52.720126,736,1296
300,10.0,,5,1,256.0,0.0,0.89953125,0.5325,31.497,2026-05-18T13:58:21.032583,735,1296
200,10.0,,5,2,256.0,0.0001,0.896875,0.5325,21.064,2026-05-18T13:12:47.386864,416,1296
200,10.0,,5,2,256.0,0.0,0.896875,0.5325,20.993,2026-05-18T13:12:26.273113,415,1296
200,10.0,,5,1,256.0,0.0,0.8965625,0.5325,21.12,2026-05-18T13:11:01.234602,411,1296
200,10.0,,5,1,256.0,0.0001,0.8965625,0.5325,21.268,2026-05-18T13:11:22.552289,412,1296
100,20.0,,2,4,256.0,0.0001,0.90234375,0.53125,17.952,2026-05-18T12:45:55.302670,192,1296
100,20.0,,2,4,256.0,0.0,0.90234375,0.53125,17.745,2026-05-18T12:45:37.190086,191,1296
100,,,2,4,256.0,0.0,0.90234375,0.53125,11.474,2026-05-18T12:56:21.795786,299,1296
100,,,2,4,256.0,0.0001,0.90234375,0.53125,11.439,2026-05-18T12:56:33.263016,300,1296
100,,,5,4,256.0,0.0,0.90234375,0.53125,11.643,2026-05-18T13:02:06.982355,311,1296
100,,,5,4,256.0,0.0001,0.90234375,0.53125,11.429,2026-05-18T13:02:18.439415,312,1296
100,20.0,,5,4,256.0,0.0,0.90234375,0.53125,17.912,2026-05-18T12:49:35.135601,203,1296
