n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,max_leaf_nodes,ccp_alpha,train_acc,val_acc,fit_seconds,completed_at,grid_index,grid_total
400,20.0,log2,5,4,,0.0001,0.910049191848208,0.612375249500998,3.896,2026-05-19T05:57:46.415087,1138,1296
300,,log2,2,4,,0.0001,0.9119064350968779,0.612375249500998,3.116,2026-05-19T02:26:38.957495,910,1296
300,,log2,5,4,,0.0001,0.9119064350968779,0.612375249500998,3.061,2026-05-19T02:27:13.975107,922,1296
400,20.0,log2,2,4,,0.0001,0.910049191848208,0.612375249500998,3.882,2026-05-19T05:57:02.001271,1126,1296
200,20.0,log2,5,2,,0.0001,0.9643108121674531,0.6119760479041916,2.136,2026-05-18T21:18:49.518617,486,1296
300,10.0,sqrt,10,2,,0.0001,0.7305993374159221,0.6119760479041916,5.202,2026-05-18T23:36:01.308026,678,1296
300,10.0,sqrt,10,1,,0.0,0.7335106916976207,0.6119760479041916,5.204,2026-05-18T23:35:34.896196,673,1296
100,20.0,log2,10,2,,0.0,0.9386105812669411,0.6119760479041916,1.065,2026-05-18T19:05:24.576971,173,1296
100,20.0,log2,5,1,,0.0,0.9848408794297762,0.6119760479041916,1.112,2026-05-18T19:05:08.678275,157,1296
200,10.0,sqrt,5,2,,0.0001,0.7409898604557775,0.6119760479041916,3.509,2026-05-18T20:25:48.076347,342,1296
400,,log2,10,1,,0.0001,0.9420238931834153,0.6115768463073852,4.569,2026-05-19T08:02:36.965418,1250,1296
100,10.0,sqrt,2,1,,0.0,0.7495733360104407,0.6115768463073852,1.831,2026-05-18T18:36:54.811241,1,1296
400,20.0,log2,10,4,,0.0001,0.8931332195562695,0.6115768463073852,3.849,2026-05-19T05:58:30.350532,1150,1296
300,10.0,sqrt,10,2,,0.0,0.7319546230298163,0.6115768463073852,5.29,2026-05-18T23:35:56.012446,677,1296
300,20.0,log2,10,4,,0.0001,0.8936351771910451,0.6115768463073852,2.917,2026-05-19T00:53:45.717553,826,1296
200,10.0,sqrt,2,4,,0.0,0.7341130408593515,0.6111776447105789,3.505,2026-05-18T20:25:15.967510,333,1296
300,20.0,log2,5,4,,0.0,0.9309808252183516,0.6111776447105789,2.879,2026-05-19T00:53:09.687200,813,1296
300,10.0,sqrt,10,4,,0.0,0.7287922899307299,0.6111776447105789,5.166,2026-05-18T23:36:16.813429,681,1296
300,10.0,sqrt,10,1,,0.0001,0.7316534484489509,0.6111776447105789,5.208,2026-05-18T23:35:40.198305,674,1296
200,,log2,10,2,,0.0,0.9503061941572132,0.6111776447105789,2.186,2026-05-18T22:22:47.070235,605,1296
200,,log2,10,4,,0.0,0.9137636783455476,0.6111776447105789,2.037,2026-05-18T22:22:54.725545,609,1296
400,10.0,sqrt,2,1,,0.0001,0.7439514105009537,0.6111776447105789,6.934,2026-05-19T04:12:06.763393,974,1296
300,20.0,log2,2,4,,0.0,0.9309808252183516,0.6111776447105789,2.884,2026-05-19T00:52:36.184233,801,1296
100,,log2,5,1,,0.0001,0.9753538801325168,0.6111776447105789,1.257,2026-05-18T19:38:38.793033,266,1296
200,10.0,sqrt,5,4,,0.0,0.7341130408593515,0.6111776447105789,3.51,2026-05-18T20:25:58.655370,345,1296
100,10.0,sqrt,5,2,,0.0,0.7414918180905532,0.6111776447105789,1.844,2026-05-18T18:37:24.267239,17,1296
200,20.0,log2,5,4,,0.0001,0.9091958638690895,0.6107784431137725,1.981,2026-05-18T21:18:56.875911,490,1296
400,10.0,sqrt,2,2,,0.0001,0.741291035036643,0.6107784431137725,6.928,2026-05-19T04:12:34.474420,978,1296
400,10.0,sqrt,2,1,,0.0,0.7516815580764984,0.6107784431137725,6.924,2026-05-19T04:11:59.713539,973,1296
300,10.0,sqrt,10,4,,0.0001,0.7270856339724927,0.6107784431137725,5.191,2026-05-18T23:36:22.097720,682,1296
400,20.0,log2,5,2,,0.0,0.9810761971689589,0.6107784431137725,4.138,2026-05-19T05:57:27.750700,1133,1296
400,10.0,sqrt,5,2,,0.0001,0.741843188434896,0.6107784431137725,6.872,2026-05-19T04:13:57.237260,990,1296
200,20.0,log2,2,4,,0.0001,0.9091958638690895,0.6107784431137725,1.998,2026-05-18T21:18:34.102547,478,1296
200,10.0,sqrt,5,1,,0.0001,0.7400863367131814,0.6107784431137725,3.641,2026-05-18T20:25:33.898855,338,1296
200,20.0,log2,10,2,,0.0,0.9417729143660275,0.6107784431137725,2.035,2026-05-18T21:19:09.934919,497,1296
200,10.0,sqrt,10,4,,0.0,0.7278385704246562,0.6107784431137725,3.498,2026-05-18T20:26:41.152133,357,1296
200,10.0,sqrt,5,2,,0.0,0.7430478867583576,0.6107784431137725,3.523,2026-05-18T20:25:44.494731,341,1296
100,,log2,10,1,,0.0,0.9730950707760265,0.6107784431137725,1.199,2026-05-18T19:38:49.852767,277,1296
100,20.0,log2,10,2,,0.0001,0.9215440216845698,0.6107784431137725,1.066,2026-05-18T19:05:25.694816,174,1296
300,20.0,log2,5,2,,0.0001,0.9654151189639595,0.6103792415169661,3.173,2026-05-19T00:53:01.924767,810,1296
300,20.0,log2,10,2,,0.0001,0.9251079208914768,0.6103792415169661,3.022,2026-05-19T00:53:34.887965,822,1296
100,10.0,sqrt,5,2,,0.0001,0.7394337917879731,0.6103792415169661,1.826,2026-05-18T18:37:26.133326,18,1296
200,10.0,sqrt,10,2,,0.0,0.7320048187932938,0.6103792415169661,3.538,2026-05-18T20:26:26.966941,353,1296
300,10.0,sqrt,5,1,,0.0001,0.7407890774018673,0.6103792415169661,5.224,2026-05-18T23:34:37.744880,662,1296
200,,log2,10,2,,0.0001,0.9283204497540407,0.6099800399201597,2.211,2026-05-18T22:22:49.356171,606,1296
300,10.0,sqrt,5,2,,0.0,0.7444031723722517,0.6099800399201597,5.192,2026-05-18T23:34:53.292460,665,1296
300,10.0,sqrt,2,4,,0.0001,0.7327075594819797,0.6099800399201597,5.188,2026-05-18T23:34:16.884924,658,1296
400,10.0,sqrt,10,1,,0.0001,0.7310009035237426,0.6099800399201597,6.888,2026-05-19T04:14:52.137308,998,1296
200,,log2,10,1,,0.0001,0.9411203694408192,0.6099800399201597,2.324,2026-05-18T22:22:41.538069,602,1296
200,,log2,5,1,,0.0,0.9988956932034936,0.6099800399201597,2.306,2026-05-18T22:22:15.398080,589,1296
200,10.0,sqrt,10,2,,0.0001,0.731302078104608,0.6099800399201597,3.57,2026-05-18T20:26:30.608886,354,1296
400,10.0,sqrt,10,1,,0.0,0.733811866278486,0.6099800399201597,6.878,2026-05-19T04:14:45.133335,997,1296
100,20.0,log2,2,1,,0.0,0.9924706354783657,0.6099800399201597,1.135,2026-05-18T19:04:56.594337,145,1296
100,20.0,log2,2,1,,0.0001,0.9750527055516515,0.6099800399201597,1.266,2026-05-18T19:04:57.917598,146,1296
400,10.0,sqrt,5,2,,0.0,0.7443529766087742,0.6099800399201597,6.938,2026-05-19T04:13:50.248651,989,1296
300,10.0,sqrt,5,4,,0.0001,0.7327075594819797,0.6099800399201597,5.155,2026-05-18T23:35:19.416660,670,1296
100,,log2,5,2,,0.0001,0.9684268647726132,0.6099800399201597,1.2,2026-05-18T19:38:42.970696,270,1296
300,10.0,sqrt,5,2,,0.0001,0.7423953418331493,0.6099800399201597,5.187,2026-05-18T23:34:58.572832,666,1296
200,10.0,sqrt,5,4,,0.0001,0.7325067764280695,0.6095808383233533,3.5,2026-05-18T20:26:02.227103,346,1296
200,10.0,sqrt,2,1,,0.0,0.7507278385704247,0.6095808383233533,3.531,2026-05-18T20:24:47.370510,325,1296
100,20.0,log2,5,1,,0.0001,0.9669209918682863,0.6095808383233533,1.148,2026-05-18T19:05:09.878430,158,1296
200,10.0,sqrt,2,4,,0.0001,0.7325067764280695,0.6095808383233533,3.503,2026-05-18T20:25:19.542692,334,1296
200,10.0,sqrt,10,4,,0.0001,0.7262825017568517,0.6095808383233533,3.523,2026-05-18T20:26:44.747220,358,1296
400,10.0,sqrt,2,2,,0.0,0.7444031723722517,0.6095808383233533,6.912,2026-05-19T04:12:27.429541,977,1296
300,10.0,sqrt,2,4,,0.0,0.7343640196767393,0.6095808383233533,5.119,2026-05-18T23:34:11.603786,657,1296
300,10.0,sqrt,5,4,,0.0,0.7343640196767393,0.6095808383233533,5.214,2026-05-18T23:35:14.168451,669,1296
100,10.0,sqrt,2,4,,0.0,0.7335106916976207,0.6091816367265469,1.797,2026-05-18T18:37:09.552010,9,1296
100,10.0,sqrt,5,4,,0.0,0.7335106916976207,0.6091816367265469,1.803,2026-05-18T18:37:31.558252,21,1296
400,10.0,sqrt,10,2,,0.0001,0.7305993374159221,0.6091816367265469,6.884,2026-05-19T04:15:19.967846,1002,1296
300,,sqrt,10,4,256.0,0.0,0.6728742094167253,0.6087824351297405,5.337,2026-05-19T02:26:02.601162,899,1296
300,,sqrt,10,4,256.0,0.0001,0.6728742094167253,0.6087824351297405,5.338,2026-05-19T02:26:08.033548,900,1296
300,10.0,sqrt,2,1,,0.0001,0.743349061339223,0.6087824351297405,5.218,2026-05-18T23:33:35.041913,650,1296
400,10.0,sqrt,10,2,,0.0,0.7319044272663388,0.6087824351297405,6.93,2026-05-19T04:15:12.968122,1001,1296
200,10.0,sqrt,10,1,,0.0001,0.7308503162333099,0.6087824351297405,3.53,2026-05-18T20:26:16.389568,350,1296
200,10.0,sqrt,5,1,,0.0,0.7448549342435499,0.6087824351297405,3.551,2026-05-18T20:25:30.185477,337,1296
400,10.0,sqrt,10,4,,0.0001,0.7263326975203293,0.6087824351297405,6.956,2026-05-19T04:15:47.558287,1006,1296
400,10.0,sqrt,10,4,,0.0,0.7281397450055216,0.6087824351297405,6.832,2026-05-19T04:15:40.487073,1005,1296
300,10.0,sqrt,5,1,,0.0,0.7453066961148479,0.6087824351297405,5.22,2026-05-18T23:34:32.426685,661,1296
300,20.0,sqrt,10,4,256.0,0.0001,0.6728742094167253,0.6087824351297405,5.336,2026-05-19T00:52:09.947663,792,1296
300,20.0,sqrt,10,4,256.0,0.0,0.6728742094167253,0.6087824351297405,5.395,2026-05-19T00:52:04.517771,791,1296
100,10.0,sqrt,2,1,,0.0001,0.7415922096175083,0.6083832335329341,1.845,2026-05-18T18:36:56.711025,2,1296
100,10.0,sqrt,5,4,,0.0001,0.7315028611585183,0.6083832335329341,1.801,2026-05-18T18:37:33.398464,22,1296
400,10.0,sqrt,2,4,,0.0001,0.7320550145567714,0.6083832335329341,6.845,2026-05-19T04:13:01.935318,982,1296
400,10.0,sqrt,5,4,,0.0001,0.7320550145567714,0.6083832335329341,6.841,2026-05-19T04:14:24.686500,994,1296
400,10.0,sqrt,2,4,,0.0,0.7342134323863065,0.6083832335329341,6.845,2026-05-19T04:12:54.973556,981,1296
200,10.0,sqrt,10,2,256.0,0.0001,0.669460897500251,0.6083832335329341,3.412,2026-05-18T20:26:37.582783,356,1296
400,10.0,sqrt,5,4,,0.0,0.7342134323863065,0.6083832335329341,6.819,2026-05-19T04:14:17.729067,993,1296
200,10.0,sqrt,10,2,256.0,0.0,0.669460897500251,0.6083832335329341,3.419,2026-05-18T20:26:34.099579,355,1296
100,10.0,sqrt,2,4,,0.0001,0.7315028611585183,0.6083832335329341,1.8,2026-05-18T18:37:11.391201,10,1296
100,,log2,10,2,,0.0,0.9469430780042164,0.6083832335329341,1.123,2026-05-18T19:38:53.995216,281,1296
400,,sqrt,5,4,256.0,0.0,0.6718200983836964,0.6079840319361277,7.092,2026-05-19T07:58:59.206933,1211,1296
400,,sqrt,10,4,256.0,0.0,0.6729746009436803,0.6079840319361277,7.045,2026-05-19T08:00:47.080784,1223,1296
400,,sqrt,10,4,256.0,0.0001,0.6729746009436803,0.6079840319361277,7.045,2026-05-19T08:00:54.242399,1224,1296
400,20.0,sqrt,2,4,256.0,0.0001,0.6718200983836964,0.6079840319361277,7.276,2026-05-19T05:53:00.218553,1092,1296
200,10.0,sqrt,10,1,,0.0,0.7322056018472041,0.6079840319361277,3.55,2026-05-18T20:26:12.788112,349,1296
400,20.0,sqrt,2,4,256.0,0.0,0.6718200983836964,0.6079840319361277,7.064,2026-05-19T05:52:52.827114,1091,1296
400,20.0,sqrt,5,4,256.0,0.0001,0.6718200983836964,0.6079840319361277,7.109,2026-05-19T05:54:42.376917,1104,1296
400,20.0,sqrt,5,4,256.0,0.0,0.6718200983836964,0.6079840319361277,7.085,2026-05-19T05:54:35.149810,1103,1296
400,20.0,log2,5,2,,0.0001,0.9649131613291838,0.6079840319361277,4.193,2026-05-19T05:57:32.107511,1134,1296
400,20.0,sqrt,10,4,256.0,0.0,0.6729746009436803,0.6079840319361277,7.056,2026-05-19T05:56:16.009995,1115,1296
400,,sqrt,2,4,256.0,0.0,0.6718200983836964,0.6079840319361277,7.086,2026-05-19T07:57:09.905920,1199,1296
400,,sqrt,2,4,256.0,0.0001,0.6718200983836964,0.6079840319361277,7.094,2026-05-19T07:57:17.116574,1200,1296
400,20.0,sqrt,10,4,256.0,0.0001,0.6729746009436803,0.6079840319361277,7.128,2026-05-19T05:56:23.254263,1116,1296
400,,sqrt,5,4,256.0,0.0001,0.6718200983836964,0.6079840319361277,7.068,2026-05-19T07:59:06.391251,1212,1296
200,10.0,sqrt,2,1,,0.0001,0.7424455375966268,0.6079840319361277,3.553,2026-05-18T20:24:50.995306,326,1296
100,20.0,sqrt,10,1,256.0,0.0,0.6708663788776227,0.6075848303393213,1.895,2026-05-18T19:04:35.658363,135,1296
300,20.0,sqrt,2,1,256.0,0.0001,0.6717699026202189,0.6075848303393213,5.423,2026-05-19T00:48:45.380868,760,1296
300,20.0,sqrt,2,1,256.0,0.0,0.6717699026202189,0.6075848303393213,5.413,2026-05-19T00:48:39.863780,759,1296
300,20.0,sqrt,10,2,256.0,0.0,0.6717699026202189,0.6075848303393213,5.431,2026-05-19T00:51:39.732629,787,1296
100,20.0,log2,5,2,,0.0001,0.9623531773918281,0.6075848303393213,1.118,2026-05-18T19:05:13.896197,162,1296
100,,sqrt,10,1,256.0,0.0001,0.6708663788776227,0.6075848303393213,1.891,2026-05-18T19:38:04.863145,244,1296
100,,sqrt,10,1,256.0,0.0,0.6708663788776227,0.6075848303393213,1.931,2026-05-18T19:38:02.931702,243,1296
300,10.0,sqrt,2,1,,0.0,0.7514305792591105,0.6075848303393213,5.238,2026-05-18T23:33:29.729787,649,1296
300,10.0,sqrt,2,2,,0.0001,0.7421443630157615,0.6075848303393213,5.202,2026-05-18T23:33:56.083221,654,1296
300,20.0,sqrt,10,2,256.0,0.0001,0.6717699026202189,0.6075848303393213,5.359,2026-05-19T00:51:45.185243,788,1296
300,,sqrt,10,2,256.0,0.0,0.6717699026202189,0.6075848303393213,5.376,2026-05-19T02:25:36.759739,895,1296
300,,sqrt,2,1,256.0,0.0,0.6717699026202189,0.6075848303393213,5.366,2026-05-19T02:22:25.524687,867,1296
300,,sqrt,10,2,256.0,0.0001,0.6717699026202189,0.6075848303393213,5.371,2026-05-19T02:25:42.225059,896,1296
100,20.0,sqrt,10,1,256.0,0.0001,0.6708663788776227,0.6075848303393213,1.915,2026-05-18T19:04:37.612820,136,1296
300,,sqrt,2,1,256.0,0.0001,0.6717699026202189,0.6075848303393213,5.399,2026-05-19T02:22:31.018395,868,1296
300,10.0,sqrt,2,2,,0.0,0.7455576749322357,0.6071856287425149,5.206,2026-05-18T23:33:50.787703,653,1296
300,10.0,sqrt,10,2,256.0,0.0,0.6697620720811164,0.6071856287425149,5.024,2026-05-18T23:36:06.425878,679,1296
300,10.0,sqrt,10,2,256.0,0.0001,0.6697620720811164,0.6071856287425149,5.035,2026-05-18T23:36:11.553932,680,1296
100,,log2,10,2,,0.0001,0.924856942074089,0.6071856287425149,1.15,2026-05-18T19:38:55.198312,282,1296
400,,sqrt,10,1,256.0,0.0,0.6717699026202189,0.6071856287425149,7.173,2026-05-19T07:59:36.608117,1215,1296
400,,sqrt,10,1,256.0,0.0001,0.6717699026202189,0.6071856287425149,7.187,2026-05-19T07:59:43.910407,1216,1296
200,10.0,sqrt,10,1,256.0,0.0001,0.6695612890272061,0.6071856287425149,3.409,2026-05-18T20:26:23.354780,352,1296
400,20.0,sqrt,10,1,256.0,0.0,0.6717699026202189,0.6071856287425149,7.148,2026-05-19T05:55:09.367372,1107,1296
200,10.0,sqrt,10,1,256.0,0.0,0.6695612890272061,0.6071856287425149,3.413,2026-05-18T20:26:19.874277,351,1296
100,20.0,log2,5,4,,0.0001,0.9050296155004518,0.6071856287425149,1.027,2026-05-18T19:05:17.767258,166,1296
200,10.0,sqrt,2,2,,0.0001,0.742194558779239,0.6071856287425149,3.55,2026-05-18T20:25:05.200589,330,1296
200,10.0,sqrt,2,2,,0.0,0.7451059130609377,0.6071856287425149,3.501,2026-05-18T20:25:01.578929,329,1296
400,20.0,sqrt,10,1,256.0,0.0001,0.6717699026202189,0.6071856287425149,7.125,2026-05-19T05:55:16.607694,1108,1296
400,10.0,sqrt,5,1,,0.0,0.7452565003513704,0.6071856287425149,6.94,2026-05-19T04:13:22.483111,985,1296
100,20.0,log2,2,4,,0.0001,0.9050296155004518,0.6071856287425149,1.032,2026-05-18T19:05:05.823944,154,1296
100,20.0,log2,5,2,,0.0,0.978315430177693,0.6071856287425149,1.091,2026-05-18T19:05:12.726162,161,1296
400,,sqrt,2,2,256.0,0.0,0.6722216644915169,0.6067864271457086,7.473,2026-05-19T07:56:35.379636,1195,1296
100,20.0,log2,5,4,,0.0,0.926463206505371,0.6067864271457086,1.013,2026-05-18T19:05:16.698717,165,1296
400,,sqrt,2,2,256.0,0.0001,0.6722216644915169,0.6067864271457086,7.248,2026-05-19T07:56:42.744184,1196,1296
100,20.0,log2,2,4,,0.0,0.926463206505371,0.6067864271457086,1.013,2026-05-18T19:05:04.740498,153,1296
200,10.0,sqrt,10,4,256.0,0.0,0.6702640297158919,0.6067864271457086,3.389,2026-05-18T20:26:48.207617,359,1296
200,10.0,sqrt,10,4,256.0,0.0001,0.6702640297158919,0.6067864271457086,3.477,2026-05-18T20:26:51.755723,360,1296
400,20.0,sqrt,10,2,256.0,0.0,0.6715189238028311,0.6067864271457086,7.159,2026-05-19T05:55:43.139534,1111,1296
400,20.0,sqrt,10,2,256.0,0.0001,0.6715189238028311,0.6067864271457086,7.153,2026-05-19T05:55:50.413157,1112,1296
400,,sqrt,10,2,256.0,0.0001,0.6715189238028311,0.6067864271457086,7.133,2026-05-19T08:00:20.004047,1220,1296
400,,sqrt,10,2,256.0,0.0,0.6715189238028311,0.6067864271457086,7.112,2026-05-19T08:00:12.755050,1219,1296
300,20.0,sqrt,10,1,256.0,0.0001,0.671870294147174,0.6067864271457086,5.411,2026-05-19T00:51:19.615949,784,1296
300,20.0,sqrt,10,1,256.0,0.0,0.671870294147174,0.6067864271457086,5.409,2026-05-19T00:51:14.110747,783,1296
300,,sqrt,10,1,256.0,0.0001,0.671870294147174,0.6067864271457086,5.421,2026-05-19T02:25:15.032229,892,1296
400,20.0,sqrt,2,2,256.0,0.0,0.6722216644915169,0.6067864271457086,7.148,2026-05-19T05:52:19.881453,1087,1296
400,20.0,sqrt,2,2,256.0,0.0001,0.6722216644915169,0.6067864271457086,7.17,2026-05-19T05:52:27.166320,1088,1296
300,,sqrt,10,1,256.0,0.0,0.671870294147174,0.6067864271457086,5.398,2026-05-19T02:25:09.517459,891,1296
200,,sqrt,10,4,256.0,0.0001,0.6724224475454271,0.6063872255489022,3.587,2026-05-18T22:21:48.981656,576,1296
200,,sqrt,10,4,256.0,0.0,0.6724224475454271,0.6063872255489022,3.611,2026-05-18T22:21:45.322360,575,1296
200,20.0,sqrt,5,4,256.0,0.0,0.6723722517819496,0.6063872255489022,3.599,2026-05-18T21:17:18.991998,455,1296
200,20.0,sqrt,5,4,256.0,0.0001,0.6723722517819496,0.6063872255489022,3.597,2026-05-18T21:17:22.661194,456,1296
200,20.0,sqrt,2,4,256.0,0.0,0.6723722517819496,0.6063872255489022,3.599,2026-05-18T21:16:26.946190,443,1296
200,,sqrt,2,4,256.0,0.0001,0.6723722517819496,0.6063872255489022,3.634,2026-05-18T22:19:58.201962,552,1296
200,,sqrt,2,4,256.0,0.0,0.6723722517819496,0.6063872255489022,3.61,2026-05-18T22:19:54.494867,551,1296
200,,sqrt,5,4,256.0,0.0,0.6723722517819496,0.6063872255489022,3.593,2026-05-18T22:20:50.199445,563,1296
100,10.0,sqrt,2,2,,0.0001,0.7400361409497038,0.6063872255489022,1.877,2026-05-18T18:37:04.128492,6,1296
200,20.0,sqrt,10,4,256.0,0.0,0.6724224475454271,0.6063872255489022,3.628,2026-05-18T21:18:10.539414,467,1296
200,20.0,sqrt,10,4,256.0,0.0001,0.6724224475454271,0.6063872255489022,3.588,2026-05-18T21:18:14.199120,468,1296
200,20.0,sqrt,10,1,256.0,0.0001,0.6720208814376066,0.6063872255489022,3.636,2026-05-18T21:17:40.164410,460,1296
200,20.0,sqrt,10,1,256.0,0.0,0.6720208814376066,0.6063872255489022,3.627,2026-05-18T21:17:36.457281,459,1296
200,,sqrt,10,1,256.0,0.0001,0.6720208814376066,0.6063872255489022,3.677,2026-05-18T22:21:13.090959,568,1296
200,,sqrt,5,4,256.0,0.0001,0.6723722517819496,0.6063872255489022,3.634,2026-05-18T22:20:53.906562,564,1296
400,10.0,sqrt,5,1,,0.0001,0.7406384901114346,0.6063872255489022,6.914,2026-05-19T04:13:29.512413,986,1296
200,20.0,sqrt,2,4,256.0,0.0001,0.6723722517819496,0.6063872255489022,3.617,2026-05-18T21:16:30.634515,444,1296
200,,sqrt,10,1,256.0,0.0,0.6720208814376066,0.6063872255489022,3.634,2026-05-18T22:21:09.341879,567,1296
100,10.0,sqrt,10,4,,0.0001,0.724425258508182,0.6063872255489022,1.797,2026-05-18T18:37:55.358933,34,1296
300,,sqrt,5,2,256.0,0.0,0.6723722517819496,0.6059880239520958,5.362,2026-05-19T02:24:15.485884,883,1296
200,,sqrt,10,2,256.0,0.0,0.6714687280393534,0.6059880239520958,3.628,2026-05-18T22:21:27.803263,571,1296
400,,sqrt,5,1,256.0,0.0,0.6716193153297861,0.6059880239520958,7.15,2026-05-19T07:57:48.122644,1203,1296
400,,sqrt,5,1,256.0,0.0001,0.6716193153297861,0.6059880239520958,7.175,2026-05-19T07:57:55.413696,1204,1296
200,,sqrt,10,2,256.0,0.0001,0.6714687280393534,0.6059880239520958,3.666,2026-05-18T22:21:31.541795,572,1296
300,,sqrt,5,2,256.0,0.0001,0.6723722517819496,0.6059880239520958,5.405,2026-05-19T02:24:20.984939,884,1296
400,20.0,sqrt,2,1,256.0,0.0001,0.6714687280393534,0.6059880239520958,7.126,2026-05-19T05:51:52.849064,1084,1296
400,20.0,sqrt,2,1,256.0,0.0,0.6714687280393534,0.6059880239520958,7.153,2026-05-19T05:51:45.608041,1083,1296
200,20.0,sqrt,10,2,256.0,0.0,0.6714687280393534,0.6059880239520958,3.641,2026-05-18T21:17:53.740420,463,1296
300,20.0,sqrt,5,2,256.0,0.0001,0.6723722517819496,0.6059880239520958,5.396,2026-05-19T00:50:28.550801,776,1296
300,20.0,sqrt,2,2,256.0,0.0,0.6723722517819496,0.6059880239520958,5.388,2026-05-19T00:49:05.823416,763,1296
300,20.0,sqrt,2,2,256.0,0.0001,0.6723722517819496,0.6059880239520958,5.38,2026-05-19T00:49:11.297674,764,1296
100,10.0,sqrt,2,2,,0.0,0.7427969079409698,0.6059880239520958,1.858,2026-05-18T18:37:02.212550,5,1296
400,,sqrt,2,1,256.0,0.0,0.6714687280393534,0.6059880239520958,7.637,2026-05-19T07:55:57.982891,1191,1296
300,,sqrt,2,2,256.0,0.0,0.6723722517819496,0.6059880239520958,5.373,2026-05-19T02:22:53.173793,871,1296
400,,sqrt,2,1,256.0,0.0001,0.6714687280393534,0.6059880239520958,7.253,2026-05-19T07:56:05.389125,1192,1296
300,20.0,sqrt,5,2,256.0,0.0,0.6723722517819496,0.6059880239520958,5.39,2026-05-19T00:50:23.061815,775,1296
300,,sqrt,2,2,256.0,0.0001,0.6723722517819496,0.6059880239520958,5.442,2026-05-19T02:22:58.746197,872,1296
400,20.0,sqrt,5,1,256.0,0.0,0.6716193153297861,0.6059880239520958,7.138,2026-05-19T05:53:27.711872,1095,1296
200,20.0,sqrt,10,2,256.0,0.0001,0.6714687280393534,0.6059880239520958,3.652,2026-05-18T21:17:57.463857,464,1296
400,20.0,sqrt,5,1,256.0,0.0001,0.6716193153297861,0.6059880239520958,7.149,2026-05-19T05:53:34.977319,1096,1296
300,,sqrt,2,4,256.0,0.0,0.6714687280393534,0.6055888223552894,5.432,2026-05-19T02:23:19.343361,875,1296
300,20.0,sqrt,5,4,256.0,0.0,0.6714687280393534,0.6055888223552894,5.413,2026-05-19T00:50:48.138794,779,1296
300,20.0,sqrt,2,4,256.0,0.0001,0.6714687280393534,0.6055888223552894,5.399,2026-05-19T00:49:36.348059,768,1296
300,20.0,sqrt,2,4,256.0,0.0,0.6714687280393534,0.6055888223552894,5.399,2026-05-19T00:49:30.855213,767,1296
200,20.0,sqrt,5,2,256.0,0.0,0.6714185322758759,0.6055888223552894,3.67,2026-05-18T21:17:02.222221,451,1296
100,10.0,sqrt,10,4,,0.0,0.7262323059933742,0.6055888223552894,1.807,2026-05-18T18:37:53.522656,33,1296
300,20.0,sqrt,5,4,256.0,0.0001,0.6714687280393534,0.6055888223552894,5.373,2026-05-19T00:50:53.605218,780,1296
300,,sqrt,5,4,256.0,0.0,0.6714687280393534,0.6055888223552894,5.302,2026-05-19T02:24:41.358519,887,1296
200,,sqrt,5,2,256.0,0.0001,0.6714185322758759,0.6055888223552894,3.646,2026-05-18T22:20:36.232000,560,1296
200,,sqrt,5,2,256.0,0.0,0.6714185322758759,0.6055888223552894,3.607,2026-05-18T22:20:32.513169,559,1296
300,,sqrt,5,4,256.0,0.0001,0.6714687280393534,0.6055888223552894,5.306,2026-05-19T02:24:46.758567,888,1296
200,20.0,sqrt,5,2,256.0,0.0001,0.6714185322758759,0.6055888223552894,3.639,2026-05-18T21:17:05.932420,452,1296
300,,sqrt,2,4,256.0,0.0001,0.6714687280393534,0.6055888223552894,5.337,2026-05-19T02:23:24.774817,876,1296
100,10.0,sqrt,10,2,256.0,0.0001,0.6681558076498344,0.605189620758483,1.768,2026-05-18T18:37:51.676183,32,1296
100,10.0,sqrt,5,1,,0.0001,0.7411906435096878,0.605189620758483,1.852,2026-05-18T18:37:18.774616,14,1296
200,10.0,sqrt,2,1,256.0,0.0,0.6720710772010843,0.605189620758483,3.438,2026-05-18T20:24:54.504578,327,1296
200,10.0,sqrt,2,1,256.0,0.0001,0.6720710772010843,0.605189620758483,3.431,2026-05-18T20:24:58.006650,328,1296
100,10.0,sqrt,10,2,256.0,0.0,0.6681558076498344,0.605189620758483,1.76,2026-05-18T18:37:49.869224,31,1296
100,20.0,sqrt,10,2,256.0,0.0001,0.6708161831141451,0.6047904191616766,1.906,2026-05-18T19:04:46.664508,140,1296
100,,sqrt,10,2,256.0,0.0,0.6708161831141451,0.6047904191616766,1.884,2026-05-18T19:38:12.541129,247,1296
100,,sqrt,10,2,256.0,0.0001,0.6708161831141451,0.6047904191616766,1.909,2026-05-18T19:38:14.490398,248,1296
400,20.0,sqrt,5,2,256.0,0.0,0.6708663788776227,0.6047904191616766,7.155,2026-05-19T05:54:02.076228,1099,1296
400,20.0,sqrt,5,2,256.0,0.0001,0.6708663788776227,0.6047904191616766,7.151,2026-05-19T05:54:09.380346,1100,1296
200,10.0,sqrt,2,4,256.0,0.0,0.6710671619315329,0.6047904191616766,3.414,2026-05-18T20:25:23.027850,335,1296
200,10.0,sqrt,5,4,256.0,0.0001,0.6710671619315329,0.6047904191616766,3.387,2026-05-18T20:26:09.165955,348,1296
